,image_path,perimetric_complexity,pixel_complexity
78,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亞_Simplified_亞.png,320.3643912275744,1426.0
79,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亟_Simplified_亟.png,381.85344603284267,1505.0
80,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亡_Simplified_亡.png,181.89557982229502,793.0
81,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/交_Simplified_交.png,277.89399511465194,909.0
82,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亦_Simplified_亦.png,260.9231698220498,1001.0
83,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/产_Simplified_产.png,200.42532307520747,807.0
84,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亨_Simplified_亨.png,303.72584258366413,1287.0
85,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亩_Simplified_亩.png,341.257511760482,1535.0
86,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/享_Simplified_享.png,350.98736168616745,1508.0
87,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/京_Simplified_京.png,285.0548155613056,1169.0
88,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亭_Simplified_亭.png,330.5879877265211,1439.0
89,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亮_Simplified_亮.png,354.14722176567693,1493.0
90,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亲_Simplified_亲.png,314.6654390040934,1258.0
91,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/人_Simplified_人.png,165.8659243094149,508.0
92,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/亿_Simplified_亿.png,267.0249443054307,967.0
