,image_path,perimetric_complexity,pixel_complexity
843,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_130.png,247.1190013164324,823.0
844,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_131.png,282.4744165537469,905.0
845,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_132.png,237.3184131607047,798.0
846,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_133.png,273.5188758062697,906.0
847,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_134.png,261.22416100814,949.0
848,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_135.png,252.6290095468948,840.0
849,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_136.png,220.33472423005048,766.0
850,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_137.png,234.43775744329983,812.0
851,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_138.png,272.80947967469,871.0
852,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_139.png,286.54187842562675,984.0
853,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_14.png,244.9213895673615,829.0
854,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_140.png,245.8530110529509,830.0
855,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_141.png,245.8570003674086,854.0
856,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_142.png,178.65535961995172,629.0
857,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_143.png,239.36260683396245,824.0
858,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_144.png,285.73970540561754,904.0
859,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_145.png,236.31849647783736,778.0
860,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_146.png,232.43644784596532,771.0
861,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_147.png,260.5723780207844,864.0
862,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_148.png,239.904179261386,810.0
863,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_149.png,239.944997604848,822.0
864,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_15.png,229.0579036318784,762.0
865,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_150.png,211.5241785672212,743.0
866,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_151.png,295.63362141923983,1003.0
867,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_152.png,257.8120713179563,840.0
868,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_153.png,229.82397116793717,754.0
869,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_154.png,207.5154510636285,731.0
870,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_155.png,197.78694260813887,681.0
871,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_156.png,259.86299896332804,876.0
872,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_157.png,225.113034777454,732.0
873,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_158.png,241.8437892176292,778.0
874,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_159.png,174.65177546419682,555.0
875,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_16.png,225.19933096672167,745.0
876,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_160.png,210.42738915716305,749.0
877,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_161.png,254.48986058954463,823.0
878,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_162.png,241.64725336754896,810.0
879,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_163.png,260.8410033168736,890.0
880,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_164.png,269.5913536658018,878.0
881,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_165.png,232.3692918675005,762.0
882,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_166.png,235.5341820251192,794.0
883,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_167.png,289.7589828564066,997.0
884,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_168.png,212.97664463705232,703.0
885,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_169.png,247.90707606597687,840.0
886,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_17.png,228.04702266068395,752.0
887,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_170.png,235.2847234577826,717.0
888,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_171.png,190.72394967034623,699.0
889,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_172.png,257.0125068595376,868.0
890,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_173.png,226.32563888262987,756.0
891,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_174.png,251.8905690213582,795.0
892,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_175.png,249.5630791100783,793.0
893,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_176.png,242.3306239936565,806.0
894,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_177.png,214.6439138635143,727.0
895,C:/Users/User/Downloads/hanzi_data_final/hanzi_data/images/casia_padded_lee/&_Simplified_178.png,219.87722205851568,769.0
