participantid,condition,trialnum,character,rating,flip,controlscore
27,traditional,23,犬,1,flip,5
27,traditional,24,control_乇_七,4,flip,5
27,traditional,25,control_刓_元,5,flip,5
27,traditional,26,而,5,flip,5
27,traditional,27,黄,5,noflip,5
27,traditional,28,页,1,flip,5
27,traditional,29,龟,5,noflip,5
27,traditional,30,衣,2,noflip,5
27,traditional,31,秋,1,flip,5
27,traditional,32,弓,4,noflip,5
27,traditional,33,control_匜_也,4,noflip,5
27,traditional,34,control_咫_只,4,noflip,5
27,traditional,35,壶,2,noflip,5
27,traditional,36,儿,2,noflip,5
27,traditional,37,control_卡_上,4,flip,5
27,traditional,38,乃,4,flip,5
27,traditional,39,气,4,flip,5
27,traditional,40,克,1,noflip,5
27,traditional,41,石,1,noflip,5
27,traditional,42,单,3,flip,5
27,traditional,43,东,1,flip,5
27,traditional,44,日,1,flip,5
27,traditional,45,丰,4,flip,5
27,traditional,46,臣,4,noflip,5
27,traditional,47,侯,5,flip,5
27,traditional,48,句,4,flip,5
27,traditional,49,介,4,flip,5
27,traditional,50,虎,0,noflip,5
27,traditional,51,若,5,flip,5
27,traditional,52,羽,5,noflip,5
27,traditional,53,文,0,noflip,5
27,traditional,54,兔,0,flip,5
27,traditional,55,廾,0,noflip,5
28,traditional,1,田,2,noflip,5
28,traditional,2,辛,5,noflip,5
28,traditional,3,自,0,noflip,5
28,traditional,4,兆,5,flip,5
28,traditional,5,吕,2,flip,5
28,traditional,6,氏,3,flip,5
28,traditional,7,control_咫_只,4,noflip,5
28,traditional,8,川,0,noflip,5
28,traditional,9,齿,0,noflip,5
28,traditional,10,儿,0,flip,5
28,traditional,11,口,2,noflip,5
28,traditional,12,刀,2,flip,5
28,traditional,13,函,2,flip,5
28,traditional,14,人,1,flip,5
28,traditional,15,午,4,noflip,5
28,traditional,16,泉,5,flip,5
28,traditional,17,control_乇_七,3,flip,5
28,traditional,18,云,5,noflip,5
28,traditional,19,它,1,noflip,5
28,traditional,20,老,4,flip,5
28,traditional,21,勺,4,noflip,5
28,traditional,22,夫,1,flip,5
28,traditional,23,control_卡_上,4,flip,5
28,traditional,24,巳,1,noflip,5
28,traditional,25,宫,4,flip,5
28,traditional,26,曲,4,flip,5
28,traditional,27,秋,0,noflip,5
28,traditional,28,斤,2,noflip,5
28,traditional,29,犬,0,flip,5
28,traditional,30,月,2,flip,5
28,traditional,31,水,3,flip,5
28,traditional,32,巾,3,noflip,5
28,traditional,33,戈,4,flip,5
28,traditional,34,才,3,noflip,5
28,traditional,35,率,4,flip,5
28,traditional,36,鼎,4,flip,5
28,traditional,37,control_刓_元,4,noflip,5
28,traditional,38,control_匜_也,3,flip,5
28,traditional,39,斗,2,flip,5
28,traditional,40,于,4,noflip,5
28,traditional,41,贝,4,flip,5
28,traditional,42,面,2,noflip,5
28,traditional,43,寅,4,noflip,5
28,traditional,44,夭,3,flip,5
28,traditional,45,目,2,noflip,5
28,traditional,46,昔,3,noflip,5
28,traditional,47,羊,4,noflip,5
28,traditional,48,女,2,noflip,5
28,traditional,49,克,4,flip,5
28,traditional,50,单,4,flip,5
28,traditional,51,杏,4,flip,5
28,traditional,52,句,3,noflip,5
28,traditional,53,向,4,flip,5
28,traditional,54,蜀,5,noflip,5
28,traditional,55,巴,2,noflip,5
29,traditional,1,川,0,noflip,5
29,traditional,2,勿,4,noflip,5
29,traditional,3,壬,3,noflip,5
29,traditional,4,东,5,noflip,5
29,traditional,5,网,5,noflip,5
29,traditional,6,向,0,flip,5
29,traditional,7,歹,5,flip,5
29,traditional,8,夭,0,flip,5
29,traditional,9,午,1,noflip,5
29,traditional,10,曲,4,noflip,5
29,traditional,11,control_刓_元,5,flip,5
29,traditional,12,蜀,5,flip,5
29,traditional,13,龟,5,flip,5
29,traditional,14,丘,2,flip,5
29,traditional,15,函,5,flip,5
29,traditional,16,戈,4,flip,5
29,traditional,17,control_匜_也,5,flip,5
29,traditional,18,父,2,flip,5
29,traditional,19,黄,5,flip,5
29,traditional,20,母,0,noflip,5
29,traditional,21,臣,2,noflip,5
29,traditional,22,庚,4,noflip,5
29,traditional,23,人,0,noflip,5
29,traditional,24,缶,2,noflip,5
29,traditional,25,目,1,noflip,5
29,traditional,26,子,0,noflip,5
29,traditional,27,鹿,5,flip,5
29,traditional,28,宫,5,noflip,5
29,traditional,29,control_乇_七,4,flip,5
29,traditional,30,犬,0,noflip,5
29,traditional,31,又,2,flip,5
29,traditional,32,月,4,flip,5
29,traditional,33,册,0,flip,5
29,traditional,34,而,4,flip,5
29,traditional,35,泉,5,noflip,5
29,traditional,36,用,1,noflip,5
29,traditional,37,辰,4,noflip,5
29,traditional,38,田,0,noflip,5
29,traditional,39,寅,5,noflip,5
29,traditional,40,页,5,flip,5
29,traditional,41,弓,4,noflip,5
29,traditional,42,户,2,flip,5
29,traditional,43,control_卡_上,4,noflip,5
29,traditional,44,羽,1,flip,5
29,traditional,45,虎,2,noflip,5
29,traditional,46,巴,1,flip,5
29,traditional,47,入,2,flip,5
29,traditional,48,主,1,flip,5
29,traditional,49,丙,4,noflip,5
29,traditional,50,秉,5,noflip,5
29,traditional,51,首,4,flip,5
29,traditional,52,矢,0,flip,5
29,traditional,53,马,2,flip,5
29,traditional,54,control_咫_只,4,noflip,5
29,traditional,55,才,1,noflip,5
30,traditional,1,工,1,flip,5
30,traditional,2,control_咫_只,3,noflip,5
30,traditional,3,丙,1,flip,5
30,traditional,4,巳,1,flip,5
30,traditional,5,人,1,noflip,5
30,traditional,6,止,0,flip,5
30,traditional,7,鼎,0,noflip,5
30,traditional,8,夭,1,noflip,5
30,traditional,9,夫,1,flip,5
30,traditional,10,犬,0,noflip,5
30,traditional,11,克,0,flip,5
30,traditional,12,臣,0,flip,5
30,traditional,13,鹿,0,noflip,5
30,traditional,14,糸,1,flip,5
30,traditional,15,禾,1,flip,5
30,traditional,16,白,2,noflip,5
30,traditional,17,才,4,flip,5
30,traditional,18,方,0,flip,5
30,traditional,19,廾,1,noflip,5
30,traditional,20,己,1,flip,5
30,traditional,21,氏,1,flip,5
30,traditional,22,乙,2,noflip,5
30,traditional,23,主,1,flip,5
30,traditional,24,南,0,noflip,5
30,traditional,25,control_乇_七,4,flip,5
30,traditional,26,率,4,flip,5
30,traditional,27,于,4,noflip,5
30,traditional,28,女,0,flip,5
30,traditional,29,羊,1,noflip,5
30,traditional,30,未,1,noflip,5
30,traditional,31,兽,1,noflip,5
30,traditional,32,儿,1,flip,5
30,traditional,33,火,2,flip,5
30,traditional,34,control_卡_上,3,noflip,5
30,traditional,35,control_匜_也,3,noflip,5
30,traditional,36,木,2,flip,5
30,traditional,37,歹,1,flip,5
30,traditional,38,西,0,noflip,5
30,traditional,39,气,5,flip,5
30,traditional,40,象,4,flip,5
30,traditional,41,齿,1,flip,5
30,traditional,42,兔,1,flip,5
30,traditional,43,车,0,noflip,5
30,traditional,44,玉,1,flip,5
30,traditional,45,帝,1,flip,5
30,traditional,46,辰,1,flip,5
30,traditional,47,control_刓_元,4,flip,5
30,traditional,48,以,1,noflip,5
30,traditional,49,鼠,5,flip,5
30,traditional,50,卯,1,flip,5
30,traditional,51,长,0,noflip,5
30,traditional,52,月,1,flip,5
30,traditional,53,页,0,noflip,5
30,traditional,54,果,1,flip,5
30,traditional,55,斤,1,noflip,5
31,traditional,1,月,2,noflip,5
31,traditional,2,臣,1,flip,5
31,traditional,3,玉,3,flip,5
31,traditional,4,飞,5,noflip,5
31,traditional,5,丘,3,flip,5
31,traditional,6,矢,1,noflip,5
31,traditional,7,曲,4,flip,5
31,traditional,8,仓,1,noflip,5
31,traditional,9,子,1,flip,5
31,traditional,10,克,1,noflip,5
31,traditional,11,control_卡_上,3,noflip,5
31,traditional,12,鬼,2,flip,5
31,traditional,13,斤,4,flip,5
31,traditional,14,高,3,flip,5
31,traditional,15,向,3,flip,5
31,traditional,16,夭,3,flip,5
31,traditional,17,册,1,flip,5
31,traditional,18,周,2,noflip,5
31,traditional,19,control_匜_也,3,flip,5
31,traditional,20,丙,3,flip,5
31,traditional,21,单,4,noflip,5
31,traditional,22,井,3,noflip,5
31,traditional,23,车,2,flip,5
31,traditional,24,丁,3,flip,5
31,traditional,25,甲,3,flip,5
31,traditional,26,鸟,4,noflip,5
31,traditional,27,西,3,flip,5
31,traditional,28,气,5,noflip,5
31,traditional,29,禾,3,flip,5
31,traditional,30,鼠,4,flip,5
31,traditional,31,龟,3,flip,5
31,traditional,32,黄,3,flip,5
31,traditional,33,巾,3,noflip,5
31,traditional,34,甫,3,flip,5
31,traditional,35,control_乇_七,4,noflip,5
31,traditional,36,眉,4,noflip,5
31,traditional,37,羽,3,flip,5
31,traditional,38,乃,4,noflip,5
31,traditional,39,control_刓_元,3,flip,5
31,traditional,40,壶,3,flip,5
31,traditional,41,氏,4,noflip,5
31,traditional,42,京,3,flip,5
31,traditional,43,才,4,noflip,5
31,traditional,44,九,4,noflip,5
31,traditional,45,口,2,flip,5
31,traditional,46,舟,4,flip,5
31,traditional,47,弗,4,flip,5
31,traditional,48,白,3,noflip,5
31,traditional,49,control_咫_只,4,noflip,5
31,traditional,50,入,3,flip,5
31,traditional,51,目,2,noflip,5
31,traditional,52,东,3,noflip,5
31,traditional,53,虎,3,noflip,5
31,traditional,54,巴,3,noflip,5
31,traditional,55,而,3,noflip,5
32,traditional,1,牛,2,flip,5
32,traditional,2,工,0,noflip,5
32,traditional,3,丁,3,noflip,5
32,traditional,4,壶,4,flip,5
32,traditional,5,面,2,flip,5
32,traditional,6,黄,5,flip,5
32,traditional,7,control_咫_只,5,noflip,5
32,traditional,8,歹,4,flip,5
32,traditional,9,卜,2,flip,5
32,traditional,10,巴,1,noflip,5
32,traditional,11,尸,5,noflip,5
32,traditional,12,车,1,flip,5
32,traditional,13,control_卡_上,4,flip,5
32,traditional,14,女,1,flip,5
32,traditional,15,白,4,flip,5
32,traditional,16,廾,1,noflip,5
32,traditional,17,巳,4,noflip,5
32,traditional,18,自,0,flip,5
32,traditional,19,米,1,flip,5
32,traditional,20,鬼,4,flip,5
32,traditional,21,缶,4,flip,5
32,traditional,22,豆,3,noflip,5
32,traditional,23,周,0,flip,5
32,traditional,24,眉,1,flip,5
32,traditional,25,龟,4,flip,5
32,traditional,26,control_乇_七,5,flip,5
32,traditional,27,control_刓_元,4,flip,5
32,traditional,28,鼎,5,noflip,5
32,traditional,29,吕,3,flip,5
32,traditional,30,鹿,3,flip,5
32,traditional,31,门,1,noflip,5
32,traditional,32,丙,4,flip,5
32,traditional,33,秋,1,flip,5
32,traditional,34,它,1,noflip,5
32,traditional,35,卯,4,flip,5
32,traditional,36,斗,4,flip,5
32,traditional,37,果,4,noflip,5
32,traditional,38,大,1,noflip,5
32,traditional,39,高,4,noflip,5
32,traditional,40,弗,4,flip,5
32,traditional,41,才,4,noflip,5
32,traditional,42,入,4,flip,5
32,traditional,43,土,4,noflip,5
32,traditional,44,木,3,flip,5
32,traditional,45,页,1,flip,5
32,traditional,46,control_匜_也,4,flip,5
32,traditional,47,水,4,flip,5
32,traditional,48,南,3,flip,5
32,traditional,49,壬,4,flip,5
32,traditional,50,辰,4,flip,5
32,traditional,51,糸,4,noflip,5
32,traditional,52,马,1,noflip,5
32,traditional,53,目,4,flip,5
32,traditional,54,又,4,noflip,5
32,traditional,55,昔,4,flip,5
33,traditional,1,丰,1,flip,5
33,traditional,2,网,1,flip,5
33,traditional,3,吕,0,noflip,5
33,traditional,4,木,0,noflip,5
33,traditional,5,未,2,flip,5
33,traditional,6,日,2,noflip,5
33,traditional,7,京,1,noflip,5
33,traditional,8,庚,1,noflip,5
33,traditional,9,兽,1,noflip,5
33,traditional,10,曲,0,noflip,5
33,traditional,11,鱼,0,noflip,5
33,traditional,12,克,0,flip,5
33,traditional,13,齿,0,noflip,5
33,traditional,14,勺,3,flip,5
33,traditional,15,control_卡_上,3,flip,5
33,traditional,16,夫,2,noflip,5
33,traditional,17,卜,2,flip,5
33,traditional,18,辛,3,noflip,5
33,traditional,19,介,2,noflip,5
33,traditional,20,control_匜_也,3,noflip,5
33,traditional,21,control_咫_只,3,flip,5
33,traditional,22,于,3,noflip,5
33,traditional,23,control_刓_元,3,flip,5
33,traditional,24,户,2,flip,5
33,traditional,25,勿,1,noflip,5
33,traditional,26,丙,1,noflip,5
33,traditional,27,斤,1,noflip,5
33,traditional,28,入,2,flip,5
33,traditional,29,石,2,flip,5
33,traditional,30,水,0,flip,5
33,traditional,31,门,0,flip,5
33,traditional,32,若,0,noflip,5
33,traditional,33,矢,0,flip,5
33,traditional,34,兔,0,flip,5
33,traditional,35,泉,0,flip,5
33,traditional,36,control_乇_七,3,noflip,5
33,traditional,37,耳,1,flip,5
33,traditional,38,寅,0,flip,5
33,traditional,39,壶,4,noflip,5
33,traditional,40,用,1,flip,5
33,traditional,41,斗,2,noflip,5
33,traditional,42,主,1,noflip,5
33,traditional,43,川,0,flip,5
33,traditional,44,不,2,noflip,5
33,traditional,45,卯,2,noflip,5
33,traditional,46,臣,2,flip,5
33,traditional,47,象,2,noflip,5
33,traditional,48,方,3,noflip,5
33,traditional,49,秋,2,noflip,5
33,traditional,50,辰,1,noflip,5
33,traditional,51,而,0,flip,5
33,traditional,52,龟,4,flip,5
33,traditional,53,人,1,flip,5
33,traditional,54,昔,1,flip,5
33,traditional,55,气,2,flip,5
34,traditional,1,廾,2,flip,5
34,traditional,2,寅,5,flip,5
34,traditional,3,以,5,noflip,5
34,traditional,4,西,1,flip,5
34,traditional,5,乃,5,noflip,5
34,traditional,6,向,4,flip,5
34,traditional,7,主,0,flip,5
34,traditional,8,control_匜_也,4,flip,5
34,traditional,9,吕,3,noflip,5
34,traditional,10,庚,5,noflip,5
34,traditional,11,土,2,noflip,5
34,traditional,12,宫,4,noflip,5
34,traditional,13,用,4,flip,5
34,traditional,14,兕,0,noflip,5
34,traditional,15,目,0,noflip,5
34,traditional,16,高,5,flip,5
34,traditional,17,鱼,1,noflip,5
34,traditional,18,兽,5,noflip,5
34,traditional,19,勺,3,noflip,5
34,traditional,20,于,5,flip,5
34,traditional,21,父,4,noflip,5
34,traditional,22,且,4,flip,5
34,traditional,23,雨,5,noflip,5
34,traditional,24,control_刓_元,5,flip,5
34,traditional,25,木,1,noflip,5
34,traditional,26,刀,4,noflip,5
34,traditional,27,燕,5,flip,5
34,traditional,28,工,1,flip,5
34,traditional,29,果,4,noflip,5
34,traditional,30,control_咫_只,5,flip,5
34,traditional,31,面,4,flip,5
34,traditional,32,仓,0,noflip,5
34,traditional,33,鼎,5,noflip,5
34,traditional,34,鸟,2,flip,5
34,traditional,35,页,1,flip,5
34,traditional,36,东,4,flip,5
34,traditional,37,矢,1,noflip,5
34,traditional,38,日,3,noflip,5
34,traditional,39,户,3,noflip,5
34,traditional,40,鬼,4,noflip,5
34,traditional,41,control_乇_七,4,flip,5
34,traditional,42,又,4,noflip,5
34,traditional,43,止,0,flip,5
34,traditional,44,口,1,noflip,5
34,traditional,45,自,1,flip,5
34,traditional,46,飞,5,noflip,5
34,traditional,47,石,4,flip,5
34,traditional,48,帝,5,noflip,5
34,traditional,49,黄,4,noflip,5
34,traditional,50,兔,5,flip,5
34,traditional,51,儿,1,flip,5
34,traditional,52,壬,4,flip,5
34,traditional,53,田,3,flip,5
34,traditional,54,control_卡_上,4,noflip,5
34,traditional,55,亚,3,flip,5
35,traditional,1,木,2,flip,5
35,traditional,2,才,4,flip,5
35,traditional,3,夭,3,noflip,5
35,traditional,4,东,2,noflip,5
35,traditional,5,且,4,noflip,5
35,traditional,6,易,4,noflip,5
35,traditional,7,昔,4,flip,5
35,traditional,8,舟,4,flip,5
35,traditional,9,飞,5,noflip,5
35,traditional,10,月,2,flip,5
35,traditional,11,入,3,flip,5
35,traditional,12,control_匜_也,3,noflip,5
35,traditional,13,control_卡_上,3,flip,5
35,traditional,14,寅,5,flip,5
35,traditional,15,册,3,flip,5
35,traditional,16,辛,4,flip,5
35,traditional,17,歹,4,noflip,5
35,traditional,18,戈,4,noflip,5
35,traditional,19,黄,5,noflip,5
35,traditional,20,向,3,flip,5
35,traditional,21,吕,3,flip,5
35,traditional,22,夫,2,flip,5
35,traditional,23,control_咫_只,5,flip,5
35,traditional,24,而,3,flip,5
35,traditional,25,蜀,3,noflip,5
35,traditional,26,乃,4,noflip,5
35,traditional,27,未,3,flip,5
35,traditional,28,主,2,noflip,5
35,traditional,29,老,4,flip,5
35,traditional,30,兔,4,noflip,5
35,traditional,31,弗,3,flip,5
35,traditional,32,日,3,noflip,5
35,traditional,33,丁,3,noflip,5
35,traditional,34,井,2,flip,5
35,traditional,35,女,2,flip,5
35,traditional,36,兽,5,noflip,5
35,traditional,37,儿,3,flip,5
35,traditional,38,山,1,noflip,5
35,traditional,39,自,1,flip,5
35,traditional,40,函,3,flip,5
35,traditional,41,永,3,flip,5
35,traditional,42,登,2,noflip,5
35,traditional,43,燕,1,flip,5
35,traditional,44,羊,4,flip,5
35,traditional,45,克,3,noflip,5
35,traditional,46,父,2,flip,5
35,traditional,47,control_乇_七,3,flip,5
35,traditional,48,石,2,noflip,5
35,traditional,49,勺,3,noflip,5
35,traditional,50,兆,3,flip,5
35,traditional,51,control_刓_元,3,flip,5
35,traditional,52,尸,5,noflip,5
35,traditional,53,鬼,4,noflip,5
35,traditional,54,辰,3,flip,5
35,traditional,55,丘,2,flip,5
36,traditional,1,人,1,noflip,5
36,traditional,2,永,4,flip,5
36,traditional,3,control_乇_七,4,noflip,5
36,traditional,4,侯,3,flip,5
36,traditional,5,子,2,noflip,5
36,traditional,6,臣,2,flip,5
36,traditional,7,玉,3,noflip,5
36,traditional,8,自,1,noflip,5
36,traditional,9,巾,3,flip,5
36,traditional,10,丹,4,flip,5
36,traditional,11,犬,1,noflip,5
36,traditional,12,control_咫_只,3,noflip,5
36,traditional,13,舟,3,noflip,5
36,traditional,14,周,2,flip,5
36,traditional,15,夭,3,noflip,5
36,traditional,16,口,3,flip,5
36,traditional,17,门,2,noflip,5
36,traditional,18,单,3,flip,5
36,traditional,19,昔,3,noflip,5
36,traditional,20,control_卡_上,3,flip,5
36,traditional,21,不,2,flip,5
36,traditional,22,control_刓_元,3,noflip,5
36,traditional,23,止,2,flip,5
36,traditional,24,象,3,flip,5
36,traditional,25,豆,2,noflip,5
36,traditional,26,寅,3,flip,5
36,traditional,27,丰,4,flip,5
36,traditional,28,月,2,noflip,5
36,traditional,29,易,3,noflip,5
36,traditional,30,句,3,flip,5
36,traditional,31,才,5,noflip,5
36,traditional,32,辛,3,flip,5
36,traditional,33,网,4,flip,5
36,traditional,34,己,3,noflip,5
36,traditional,35,丁,4,flip,5
36,traditional,36,未,3,flip,5
36,traditional,37,牛,3,flip,5
36,traditional,38,方,3,flip,5
36,traditional,39,兆,4,flip,5
36,traditional,40,米,3,noflip,5
36,traditional,41,雨,4,flip,5
36,traditional,42,卯,3,noflip,5
36,traditional,43,介,2,noflip,5
36,traditional,44,壬,3,noflip,5
36,traditional,45,巳,3,noflip,5
36,traditional,46,老,3,noflip,5
36,traditional,47,贝,2,noflip,5
36,traditional,48,刀,3,flip,5
36,traditional,49,川,2,noflip,5
36,traditional,50,control_匜_也,3,flip,5
36,traditional,51,又,2,flip,5
36,traditional,52,东,2,flip,5
36,traditional,53,午,3,noflip,5
36,traditional,54,山,2,flip,5
36,traditional,55,水,3,noflip,5
37,traditional,1,井,3,flip,5
37,traditional,2,易,4,noflip,5
37,traditional,3,白,3,noflip,5
37,traditional,4,昔,2,noflip,5
37,traditional,5,首,3,noflip,5
37,traditional,6,母,1,flip,5
37,traditional,7,夫,2,flip,5
37,traditional,8,虎,1,flip,5
37,traditional,9,羽,4,noflip,5
37,traditional,10,辛,3,noflip,5
37,traditional,11,丘,3,flip,5
37,traditional,12,亚,4,noflip,5
37,traditional,13,才,3,noflip,5
37,traditional,14,矢,1,noflip,5
37,traditional,15,丙,3,noflip,5
37,traditional,16,父,2,noflip,5
37,traditional,17,飞,4,noflip,5
37,traditional,18,巾,3,flip,5
37,traditional,19,角,3,noflip,5
37,traditional,20,而,2,noflip,5
37,traditional,21,羊,2,flip,5
37,traditional,22,甫,3,flip,5
37,traditional,23,水,2,noflip,5
37,traditional,24,止,2,noflip,5
37,traditional,25,眉,2,noflip,5
37,traditional,26,control_乇_七,3,noflip,5
37,traditional,27,登,1,noflip,5
37,traditional,28,control_咫_只,3,flip,5
37,traditional,29,耳,2,noflip,5
37,traditional,30,control_刓_元,3,flip,5
37,traditional,31,老,3,flip,5
37,traditional,32,宫,3,noflip,5
37,traditional,33,目,2,flip,5
37,traditional,34,车,1,flip,5
37,traditional,35,秋,2,noflip,5
37,traditional,36,自,2,flip,5
37,traditional,37,火,2,flip,5
37,traditional,38,control_卡_上,3,noflip,5
37,traditional,39,云,4,noflip,5
37,traditional,40,女,2,flip,5
37,traditional,41,control_匜_也,3,flip,5
37,traditional,42,弓,3,noflip,5
37,traditional,43,西,2,flip,5
37,traditional,44,歹,3,noflip,5
37,traditional,45,主,1,flip,5
37,traditional,46,卜,2,noflip,5
37,traditional,47,方,3,noflip,5
37,traditional,48,川,1,flip,5
37,traditional,49,侯,2,flip,5
37,traditional,50,若,2,flip,5
37,traditional,51,户,3,noflip,5
37,traditional,52,吕,3,noflip,5
37,traditional,53,向,3,flip,5
37,traditional,54,勿,3,noflip,5
37,traditional,55,句,3,flip,5
38,traditional,1,夭,2,flip,1
38,traditional,2,昔,1,flip,1
38,traditional,3,蜀,5,noflip,1
38,traditional,4,入,2,flip,1
38,traditional,5,自,0,noflip,1
38,traditional,6,气,5,noflip,1
38,traditional,7,丰,4,noflip,1
38,traditional,8,东,0,noflip,1
38,traditional,9,乙,4,flip,1
38,traditional,10,南,0,flip,1
38,traditional,11,云,4,flip,1
38,traditional,12,乃,5,flip,1
38,traditional,13,禾,1,flip,1
38,traditional,14,大,2,flip,1
38,traditional,15,京,0,noflip,1
38,traditional,16,果,2,flip,1
38,traditional,17,以,4,noflip,1
38,traditional,18,衣,0,flip,1
38,traditional,19,眉,0,noflip,1
38,traditional,20,矢,1,flip,1
38,traditional,21,句,1,noflip,1
38,traditional,22,象,1,flip,1
38,traditional,23,control_乇_七,0,flip,1
38,traditional,24,米,4,noflip,1
38,traditional,25,不,1,noflip,1
38,traditional,26,长,1,flip,1
38,traditional,27,吕,0,noflip,1
38,traditional,28,寅,4,noflip,1
38,traditional,29,贝,4,flip,1
38,traditional,30,兽,1,flip,1
38,traditional,31,水,1,noflip,1
38,traditional,32,高,4,noflip,1
38,traditional,33,子,1,flip,1
38,traditional,34,网,5,flip,1
38,traditional,35,火,1,flip,1
38,traditional,36,犬,1,flip,1
38,traditional,37,勺,2,flip,1
38,traditional,38,壶,0,flip,1
38,traditional,39,control_刓_元,0,noflip,1
38,traditional,40,斗,2,noflip,1
38,traditional,41,control_卡_上,0,flip,1
38,traditional,42,土,3,flip,1
38,traditional,43,仓,1,flip,1
38,traditional,44,氏,1,noflip,1
38,traditional,45,口,3,noflip,1
38,traditional,46,永,2,noflip,1
38,traditional,47,九,4,noflip,1
38,traditional,48,川,0,flip,1
38,traditional,49,control_匜_也,1,noflip,1
38,traditional,50,亚,3,flip,1
38,traditional,51,齿,2,noflip,1
38,traditional,52,它,1,flip,1
38,traditional,53,刀,1,flip,1
38,traditional,54,control_咫_只,4,noflip,1
38,traditional,55,母,0,flip,1
39,traditional,1,方,5,noflip,5
39,traditional,2,白,5,flip,5
39,traditional,3,主,0,noflip,5
39,traditional,4,鼎,5,flip,5
39,traditional,5,control_刓_元,5,flip,5
39,traditional,6,高,5,flip,5
39,traditional,7,车,5,noflip,5
39,traditional,8,月,5,noflip,5
39,traditional,9,臣,5,noflip,5
39,traditional,10,田,2,noflip,5
39,traditional,11,门,0,flip,5
39,traditional,12,糸,4,noflip,5
39,traditional,13,control_匜_也,3,noflip,5
39,traditional,14,兔,1,flip,5
39,traditional,15,勿,3,flip,5
39,traditional,16,册,2,noflip,5
39,traditional,17,刀,3,noflip,5
39,traditional,18,气,5,noflip,5
39,traditional,19,止,1,flip,5
39,traditional,20,登,1,noflip,5
39,traditional,21,龟,5,noflip,5
39,traditional,22,京,2,noflip,5
39,traditional,23,水,4,flip,5
39,traditional,24,弗,2,noflip,5
39,traditional,25,蜀,4,noflip,5
39,traditional,26,不,2,flip,5
39,traditional,27,未,2,flip,5
39,traditional,28,而,3,noflip,5
39,traditional,29,甲,4,flip,5
39,traditional,30,东,5,noflip,5
39,traditional,31,克,2,noflip,5
39,traditional,32,control_咫_只,3,flip,5
39,traditional,33,大,2,noflip,5
39,traditional,34,control_卡_上,3,flip,5
39,traditional,35,丰,5,noflip,5
39,traditional,36,南,4,noflip,5
39,traditional,37,宫,4,noflip,5
39,traditional,38,又,3,flip,5
39,traditional,39,control_乇_七,3,flip,5
39,traditional,40,井,3,flip,5
39,traditional,41,老,5,noflip,5
39,traditional,42,秉,5,flip,5
39,traditional,43,壬,4,flip,5
39,traditional,44,秋,1,flip,5
39,traditional,45,云,5,noflip,5
39,traditional,46,吕,1,flip,5
39,traditional,47,若,4,flip,5
39,traditional,48,乙,3,noflip,5
39,traditional,49,单,3,flip,5
39,traditional,50,乃,3,flip,5
39,traditional,51,舟,4,flip,5
39,traditional,52,象,4,noflip,5
39,traditional,53,火,4,noflip,5
39,traditional,54,兕,0,flip,5
39,traditional,55,兽,4,flip,5
40,traditional,1,曲,4,flip,5
40,traditional,2,函,4,flip,5
40,traditional,3,且,3,noflip,5
40,traditional,4,乙,3,flip,5
40,traditional,5,戈,4,flip,5
40,traditional,6,网,5,noflip,5
40,traditional,7,丙,3,flip,5
40,traditional,8,壬,4,flip,5
40,traditional,9,女,2,noflip,5
40,traditional,10,目,3,flip,5
40,traditional,11,象,5,flip,5
40,traditional,12,鸟,4,noflip,5
40,traditional,13,斤,3,flip,5
40,traditional,14,兆,3,flip,5
40,traditional,15,贝,3,noflip,5
40,traditional,16,甫,3,noflip,5
40,traditional,17,鼎,4,flip,5
40,traditional,18,用,3,noflip,5
40,traditional,19,臣,4,flip,5
40,traditional,20,兔,4,noflip,5
40,traditional,21,甲,3,noflip,5
40,traditional,22,单,3,noflip,5
40,traditional,23,西,3,flip,5
40,traditional,24,母,2,flip,5
40,traditional,25,门,1,flip,5
40,traditional,26,虎,4,noflip,5
40,traditional,27,侯,4,flip,5
40,traditional,28,羽,2,noflip,5
40,traditional,29,册,3,noflip,5
40,traditional,30,燕,5,noflip,5
40,traditional,31,control_卡_上,3,noflip,5
40,traditional,32,舟,4,flip,5
40,traditional,33,主,2,noflip,5
40,traditional,34,control_刓_元,4,noflip,5
40,traditional,35,永,4,flip,5
40,traditional,36,昔,3,noflip,5
40,traditional,37,方,3,flip,5
40,traditional,38,壶,5,flip,5
40,traditional,39,兕,2,flip,5
40,traditional,40,control_咫_只,3,flip,5
40,traditional,41,丁,3,noflip,5
40,traditional,42,周,4,noflip,5
40,traditional,43,兽,5,noflip,5
40,traditional,44,control_匜_也,3,noflip,5
40,traditional,45,高,4,flip,5
40,traditional,46,人,2,flip,5
40,traditional,47,control_乇_七,3,flip,5
40,traditional,48,缶,3,noflip,5
40,traditional,49,午,4,flip,5
40,traditional,50,夫,2,flip,5
40,traditional,51,南,3,noflip,5
40,traditional,52,鱼,3,flip,5
40,traditional,53,齿,4,noflip,5
40,traditional,54,禾,3,noflip,5
40,traditional,55,秋,4,noflip,5
41,traditional,1,己,1,flip,4
41,traditional,2,歹,4,flip,4
41,traditional,3,火,1,flip,4
41,traditional,4,侯,5,noflip,4
41,traditional,5,戈,5,flip,4
41,traditional,6,田,2,flip,4
41,traditional,7,介,1,flip,4
41,traditional,8,夫,1,flip,4
41,traditional,9,子,1,flip,4
41,traditional,10,巳,2,noflip,4
